"term","year","district","school","map.grade","subject","rit","se","percentile","goal.fall.fall","goal.spring.spring","goal.fall.spring","goal.fall.winter","hash.id"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",172,3,40,15,,14,8,"2b4c634425fe08753871defb12f7863b3f1b27c38d8f6a6097dee501f3fd031d"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",167,3,19,16,,15,8,"2b4c634425fe08753871defb12f7863b3f1b27c38d8f6a6097dee501f3fd031d"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",153,3.1,28,15,,17,10,"b94064de6a2ef98cb70db70b6c1f532886fd372183aec11228f9a959190a9edb"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",160,3,42,16,,16,10,"b94064de6a2ef98cb70db70b6c1f532886fd372183aec11228f9a959190a9edb"
"fall","2014-2015","ReNEW Charter Schools","DTA",1,"reading",148,3,17,15,,16,10,"ffa6fa908a86ac3e4501f7a154f70f96413f2a1011fd12dbc3ee3b04ba0ba143"
"fall","2014-2015","ReNEW Charter Schools","DTA",1,"math",158,3,36,17,,17,10,"ffa6fa908a86ac3e4501f7a154f70f96413f2a1011fd12dbc3ee3b04ba0ba143"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"reading",153,3.1,28,15,,17,10,"d69d512c77bc209ca11291b5a33337543adac5e4cea1613de65ac9de10068dab"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"math",144,3.4,8,20,,19,11,"d69d512c77bc209ca11291b5a33337543adac5e4cea1613de65ac9de10068dab"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",156,3.1,4,18,,16,9,"f080f5fb80b7821bd40f9e4e7c8acf06ae6b0e0e85fcad1489c00a1a3906273b"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",163,3,20,16,,15,9,"f080f5fb80b7821bd40f9e4e7c8acf06ae6b0e0e85fcad1489c00a1a3906273b"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"math",131,3.1,14,21,,18,9,"0f59301c17660055bc7193646472aa99c369eb71b0c6190c3dd4ef880726d73c"
"fall","2014-2015","ReNEW Charter Schools","AHS",10,"reading",208,3.1,16,2,,2,2,"c8ab0f9bb51a274b83eaf4402c77de9a6bf66131edd295320abdca46afb8f1ca"
"fall","2014-2015","ReNEW Charter Schools","AHS",11,"reading",232,3.2,70,,,,,"cc358c1f463b1b12fece84d800744e1f6f763714dcfe15f0092e744c33753445"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",193,3.2,87,11,,11,6,"c65352a3fa814b024aa7c2aa16d28d3bf241d913cb13f44cc4509077f2adc59c"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",180,3,60,13,,13,7,"c65352a3fa814b024aa7c2aa16d28d3bf241d913cb13f44cc4509077f2adc59c"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",108,3.7,1,22,,18,10,"fa52318660ffc5ad669775477ce26e0a1314009f0cff6147b8189d0f9f5bf1fe"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",118,3.3,1,24,,20,9,"fa52318660ffc5ad669775477ce26e0a1314009f0cff6147b8189d0f9f5bf1fe"
"fall","2014-2015","ReNEW Charter Schools","SCH",0,"math",127,3.2,8,22,,19,9,"3e0ff61b25192bdb6f094651b5fb0c60d2ede0ae5ad023afe4d21fcaf4a1b878"
"fall","2014-2015","ReNEW Charter Schools","SCH",0,"reading",128,3,8,20,,16,9,"3e0ff61b25192bdb6f094651b5fb0c60d2ede0ae5ad023afe4d21fcaf4a1b878"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",114,3.4,1,25,,21,10,"259bc481ccd436d66987b11629f059830beee9085d161861a976b3b0efe85307"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",128,3,8,20,,16,9,"259bc481ccd436d66987b11629f059830beee9085d161861a976b3b0efe85307"
"fall","2014-2015","ReNEW Charter Schools","DTA",0,"reading",134,4.1,21,19,,16,9,"c098a0774a87f650f0f74351b18785853f50513f7fe12b7b63f205e84e177f28"
"fall","2014-2015","ReNEW Charter Schools","DTA",0,"math",113,3.4,1,25,,21,10,"c098a0774a87f650f0f74351b18785853f50513f7fe12b7b63f205e84e177f28"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",156,3,37,15,,17,10,"49c63acac7070bab3aac366bb98629a5ca08074eaec4175be9922bc20b066243"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",165,3,56,15,,16,9,"49c63acac7070bab3aac366bb98629a5ca08074eaec4175be9922bc20b066243"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",146,3.2,62,17,,15,8,"c9f1ff041154f3685f7bda5c74e8aaa8b5e54f6051bc65c107fb3b92f842f018"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",149,3.1,67,18,,15,7,"c9f1ff041154f3685f7bda5c74e8aaa8b5e54f6051bc65c107fb3b92f842f018"
"fall","2014-2015","ReNEW Charter Schools","STA",2,"math",172,3,32,15,,14,8,"f7a37cc9c84dd83e16c83dd68eb18032c4d0bf10390f35888ab0ff06fafaeefb"
"fall","2014-2015","ReNEW Charter Schools","SCH",0,"math",131,3.2,14,21,,18,9,"ccd4be2c57c612cc6f5801ee710464bb9d37f1e24981b6979b58b2b2dfd6bb9a"
"fall","2014-2015","ReNEW Charter Schools","SCH",0,"math",127,3.1,8,22,,19,9,"9d135dc6423de3d265d492c63daf58f61a7ac50160a60f23f5e6c0a465a0ac47"
"fall","2014-2015","ReNEW Charter Schools","SCH",0,"reading",136,3,27,19,,16,9,"9d135dc6423de3d265d492c63daf58f61a7ac50160a60f23f5e6c0a465a0ac47"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",131,3.1,14,19,,16,9,"1bf1fc61877954242bcb0b875c94271afbe94b00955177c362a3064de4f950e4"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"math",132,3,16,21,,18,8,"1bf1fc61877954242bcb0b875c94271afbe94b00955177c362a3064de4f950e4"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"math",134,3,20,21,,17,8,"7a4cdd671bec952baa5e882137278100e30f30d4ece5f0ed451f596c3212c576"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",137,3,30,19,,16,9,"7a4cdd671bec952baa5e882137278100e30f30d4ece5f0ed451f596c3212c576"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"math",150,3.2,70,18,,15,7,"4a60ab33bf976e0dbe8d6b1358e2d2348b5d916414bd432434ef7d63bd4293b9"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",136,3,27,19,,16,9,"4a60ab33bf976e0dbe8d6b1358e2d2348b5d916414bd432434ef7d63bd4293b9"
"fall","2014-2015","ReNEW Charter Schools","DTA",0,"math",143,3,47,19,,16,8,"b603ae3e1a1df473271df29631a39af4225518fede1bc30f75ccd7f7cb258421"
"fall","2014-2015","ReNEW Charter Schools","DTA",0,"reading",144,3,55,18,,15,8,"b603ae3e1a1df473271df29631a39af4225518fede1bc30f75ccd7f7cb258421"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",132,3.1,16,19,,16,9,"3e2aefe11cf8b5f52e96450a8dab70d9dd459d0b759b4c18b86dbfa7d5f93b98"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"math",124,3.1,4,23,,19,9,"3e2aefe11cf8b5f52e96450a8dab70d9dd459d0b759b4c18b86dbfa7d5f93b98"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",108,4,1,22,,18,10,"bb70e3fed2a75e22744b36c43516a9bb4d650a48ab3b235defe6333c8e0c3f71"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"math",117,3.2,1,24,,20,10,"bb70e3fed2a75e22744b36c43516a9bb4d650a48ab3b235defe6333c8e0c3f71"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",111,3.6,1,26,,21,10,"356e5339a874dd54e2c1cefbc97df155ed883dde52f05327eae0447760f8f6e9"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",129,3.2,10,20,,16,9,"356e5339a874dd54e2c1cefbc97df155ed883dde52f05327eae0447760f8f6e9"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",144,3,51,19,,16,8,"3bd64bedaf3a87d83fcf354446dbdb5f048f7623823275b80a43ef2900a4476b"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",145,3,59,18,,15,8,"3bd64bedaf3a87d83fcf354446dbdb5f048f7623823275b80a43ef2900a4476b"
"fall","2014-2015","ReNEW Charter Schools","AHS",10,"reading",213,3.3,25,2,,2,2,"68f10549aa7c45f4cc41553165df1d57b93eda758838d5d4c410aa028be5de95"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",131,3,14,19,,16,9,"f08d4f54c8ed9db90b21cda0b3bfd2bee4362a1dab354c3d1a691ac3a17b6098"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",122,3.2,3,23,,19,9,"f08d4f54c8ed9db90b21cda0b3bfd2bee4362a1dab354c3d1a691ac3a17b6098"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"math",135,3,23,21,,17,8,"06c0e7a03fca588220abaea1eb06938e2624e1f512a66fc4324c347a580e25ac"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",141,3,44,18,,15,8,"06c0e7a03fca588220abaea1eb06938e2624e1f512a66fc4324c347a580e25ac"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",134,3,21,19,,16,9,"9b930a9fdb4453e02f67f21290a1af54d2415a35309d25e5b31aa9fff5ebdc77"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",123,3.1,4,23,,19,9,"9b930a9fdb4453e02f67f21290a1af54d2415a35309d25e5b31aa9fff5ebdc77"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"math",115,3.3,1,25,,20,10,"cb705a70ba60fca39645657cfd88dcd498aceb437ce59344428fff09864922b4"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",125,3,5,20,,17,9,"cb705a70ba60fca39645657cfd88dcd498aceb437ce59344428fff09864922b4"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",141,3,44,18,,15,8,"8f181591a9e5fc28d538b378b63ce694ea9ed460f932229778ea12efabf56300"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",128,3.1,9,22,,18,9,"8f181591a9e5fc28d538b378b63ce694ea9ed460f932229778ea12efabf56300"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",132,3,16,19,,16,9,"3ccd891a890584d893951ab82dedc85a80612871bb49b92faa158fe7efcc55e1"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",125,3.3,5,23,,19,9,"3ccd891a890584d893951ab82dedc85a80612871bb49b92faa158fe7efcc55e1"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",117,3.3,1,21,,17,10,"8cb72afec2843addf2d46187fdeed191ecabdc312c3ac3d0cffa56288aec465b"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",127,3.1,7,20,,16,9,"2de8672ec0639063f285838b2686dbe4e9d535161ecc35fcf3debea815501826"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"math",121,3.1,2,24,,19,9,"2de8672ec0639063f285838b2686dbe4e9d535161ecc35fcf3debea815501826"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",137,3.2,28,20,,17,8,"f244f72270133f2df9933d65933d92e22b957e1f169c51f5298572976f90f7eb"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",141,3,44,18,,15,8,"f244f72270133f2df9933d65933d92e22b957e1f169c51f5298572976f90f7eb"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"math",120,3.2,2,24,,20,9,"dcb5708460a9ef42adad83a5e032f3498509314e9b047f87f89dd1ddc133c569"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",119,3.2,1,21,,17,9,"dcb5708460a9ef42adad83a5e032f3498509314e9b047f87f89dd1ddc133c569"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",117,3.3,1,24,,20,10,"2f05e88d766f373091329b8ddbb9d3eaf55ce034dc85f0d1302384256dc471ba"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",119,3.1,1,21,,17,9,"2f05e88d766f373091329b8ddbb9d3eaf55ce034dc85f0d1302384256dc471ba"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",142,3,48,18,,15,8,"e5a946838189d6a770641eeec97b687080f3e1702053745cb7c606ead42c6d1c"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",138,3,31,20,,17,8,"e5a946838189d6a770641eeec97b687080f3e1702053745cb7c606ead42c6d1c"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",137,3,30,19,,16,9,"27e8a610e0af4e206f2e7ef8d6572f3ad8374a4b5cc6c6e8798d64337f2fb256"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"math",123,3.1,4,23,,19,9,"27e8a610e0af4e206f2e7ef8d6572f3ad8374a4b5cc6c6e8798d64337f2fb256"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",118,3.3,1,24,,20,9,"8f4266ef61e2c11d6106477b638d514b16c8d0f66df69ab3b346b913496871e8"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",122,3.1,2,21,,17,9,"8f4266ef61e2c11d6106477b638d514b16c8d0f66df69ab3b346b913496871e8"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"math",137,3,28,20,,17,8,"58abab0f5d84d02a0fee89bf9cd6a16a1331d106fcc842a1da4ede31da531690"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",140,3.1,40,18,,15,9,"58abab0f5d84d02a0fee89bf9cd6a16a1331d106fcc842a1da4ede31da531690"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"math",130,3,1,23,,22,12,"076d40d9ca7a166418c5950555447cbaf2edc39fb3797b96a05380fd2f5812f8"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"reading",147,3,15,15,,16,10,"076d40d9ca7a166418c5950555447cbaf2edc39fb3797b96a05380fd2f5812f8"
"fall","2014-2015","ReNEW Charter Schools","RCAA",1,"reading",163,3,58,15,,17,10,"6fd6301c70d30bd4e6783a56a32ce8fe9269a509e5f7dd20c3b31e8695d5be27"
"fall","2014-2015","ReNEW Charter Schools","RCAA",1,"math",165,3,56,15,,16,9,"6fd6301c70d30bd4e6783a56a32ce8fe9269a509e5f7dd20c3b31e8695d5be27"
"fall","2014-2015","ReNEW Charter Schools","RCAA",2,"reading",160,3,15,17,,16,9,"f73a13d13870bee7d70d14d5bb1d653d44efe51687d0dfc69650387d95cb0063"
"fall","2014-2015","ReNEW Charter Schools","RCAA",2,"math",163,3,12,17,,15,8,"f73a13d13870bee7d70d14d5bb1d653d44efe51687d0dfc69650387d95cb0063"
"fall","2014-2015","ReNEW Charter Schools","RCAA",2,"reading",120,3.2,1,25,,21,12,"2fe265f642495f5787ea1b75bdbc288cc184bd200a2cb872ea4602c4f6532dd5"
"fall","2014-2015","ReNEW Charter Schools","RCAA",2,"math",121,3.1,1,24,,20,11,"2fe265f642495f5787ea1b75bdbc288cc184bd200a2cb872ea4602c4f6532dd5"
"fall","2014-2015","ReNEW Charter Schools","AHS",10,"reading",200,3.3,6,3,,2,2,"d0590801a61aa95a8962d3c822185094a4814a103c721be3f23f16959ce9e4cf"
"fall","2014-2015","ReNEW Charter Schools","AHS",11,"reading",213,3.1,25,,,,,"72741c55122fd09e54fab167c08aa79bef38830166351ab7dbc29f2f4011ef88"
"fall","2014-2015","ReNEW Charter Schools","AHS",11,"reading",189,3.2,1,,,,,"f58e0f3bab65364242a7a57c7696a50b3e9e8d2cbb44948d94b4b6d420dd88c4"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",119,3.3,1,21,,17,9,"a840f1cee17c6c58c6529fbe6a913d1318c4e1f9b1dc14ebf1c9d177a0cfdc10"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",113,3.4,1,25,,21,10,"738d4bd253b518cc8dbbd2b8d2cb8c457bbf0877f88d6e258a1662a98f1c0733"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",119,3.2,1,21,,17,9,"738d4bd253b518cc8dbbd2b8d2cb8c457bbf0877f88d6e258a1662a98f1c0733"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",120,3.2,1,21,,17,9,"5a508692fdfd3eb0b86804625426e2b25488b8d3bdb5f44031144d376b76af5f"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",110,3.4,1,26,,21,10,"5a508692fdfd3eb0b86804625426e2b25488b8d3bdb5f44031144d376b76af5f"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",112,3.4,1,25,,21,10,"33e85d1ea9c9c4b37289eba171f1807ccd55630693e25939f0b6158f0324bd9c"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",125,3.4,5,20,,17,9,"33e85d1ea9c9c4b37289eba171f1807ccd55630693e25939f0b6158f0324bd9c"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",136,3.1,27,19,,16,9,"6db7022c7311a4b3366961940cf8925c45e531802b8e32b6f0610de927e14501"
"fall","2014-2015","ReNEW Charter Schools","RCAA",1,"math",154,3,26,18,,17,10,"2e9b45a1a50aa419dfac86a61c37180e8ec582b541dd7cf1439148d03c93b5b5"
"fall","2014-2015","ReNEW Charter Schools","RCAA",1,"reading",158,3,43,15,,17,10,"2e9b45a1a50aa419dfac86a61c37180e8ec582b541dd7cf1439148d03c93b5b5"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"math",165,3,56,15,,16,9,"bb6dd7efd5624733486f4c071e23e13ba381a9f50b9f765673cf2ce9c5a7885e"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"reading",157,3,40,15,,17,10,"bb6dd7efd5624733486f4c071e23e13ba381a9f50b9f765673cf2ce9c5a7885e"
"fall","2014-2015","ReNEW Charter Schools","RCAA",2,"reading",128,3.1,1,23,,20,11,"7bd9f72458a52c8ee2b322aacec972cb87747129cebe92b7586d47865f6f54a6"
"fall","2014-2015","ReNEW Charter Schools","RCAA",2,"math",135,3.2,1,21,,18,10,"7bd9f72458a52c8ee2b322aacec972cb87747129cebe92b7586d47865f6f54a6"
"fall","2014-2015","ReNEW Charter Schools","STA",2,"reading",156,2.9,10,18,,16,9,"2271703e1e37d9b44dd5cf1d7751f546f770bebd6c919cd9cfb37a9f02a997e7"
"fall","2014-2015","ReNEW Charter Schools","STA",2,"math",176,3,43,14,,13,8,"2271703e1e37d9b44dd5cf1d7751f546f770bebd6c919cd9cfb37a9f02a997e7"
"fall","2014-2015","ReNEW Charter Schools","AHS",9,"reading",233,3.3,78,2,,2,2,"98552a6b029512f02b8e3e6f9f75ae123cb7d8a8a0fdacf6f0ba19e842b61d04"
"fall","2014-2015","ReNEW Charter Schools","AHS",10,"reading",222,3.2,47,2,,2,2,"9f4b4dda213b30fcad86ea04ea27e8efa997f64a2725c828791265c37ce9609f"
"fall","2014-2015","ReNEW Charter Schools","AHS",10,"reading",209,3.4,18,2,,2,2,"daee39f27525e66c79235b9c9e5e4c7d8020b8d5f07900a25c579cd799e4fcec"
"fall","2014-2015","ReNEW Charter Schools","AHS",11,"reading",226,3.2,57,,,,,"7718591f8c6240069e911ad677c3028f50e9aa9fa0e046330ab9f6d910cc9fad"
"fall","2014-2015","ReNEW Charter Schools","AHS",11,"reading",194,3.3,2,,,,,"90e31f0563f69401b62fddfa91b69b797539731448cbeaf3c52ce891511f27bb"
"fall","2014-2015","ReNEW Charter Schools","AHS",12,"reading",207,3.1,,,,,,"8d91a502464ec822381932f89fdb5dcfe1487bad5e229b0572531b2d957090d0"
"fall","2014-2015","ReNEW Charter Schools","AHS",12,"reading",218,3.2,,,,,,"fa817b778cc67e03262c4a1f838b4cc2a139a4b5aad85dbd10cdd7a32a6430a5"
"fall","2014-2015","ReNEW Charter Schools","STA",2,"reading",173,3,43,15,,14,8,"a4b92680763128e4857d42da12adc17fac72aaed5f3f2b3b3557ea8beb4d26c5"
"fall","2014-2015","ReNEW Charter Schools","STA",2,"math",182,3,62,13,,13,7,"a4b92680763128e4857d42da12adc17fac72aaed5f3f2b3b3557ea8beb4d26c5"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"reading",130,3.3,12,19,,16,9,"009403438a4dc55d9d4edf2b0dfe0fe6813a6a1f62efeaa449ca90e544323518"
"fall","2014-2015","ReNEW Charter Schools","STA",0,"math",120,3.2,2,24,,20,9,"009403438a4dc55d9d4edf2b0dfe0fe6813a6a1f62efeaa449ca90e544323518"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",133,3,18,19,,16,9,"03524fb3f135de1cf76c7b50edd1076d3408f01b08fc6ec9e189f559b71ea1bd"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",132,3.1,16,21,,18,8,"03524fb3f135de1cf76c7b50edd1076d3408f01b08fc6ec9e189f559b71ea1bd"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"reading",160,3,49,15,,17,10,"205796c9c6674e6ee74303450b975b298980583f84a57220c2368360753b7fa8"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"math",156,3.1,31,17,,17,10,"205796c9c6674e6ee74303450b975b298980583f84a57220c2368360753b7fa8"
"fall","2014-2015","ReNEW Charter Schools","RCAA",1,"math",119,3.2,1,,,,,"5a19610890bc04802a9c492d05361e2c8557c7742fc17d1ca0cd2d410393572f"
"fall","2014-2015","ReNEW Charter Schools","RCAA",1,"reading",123,3.2,1,15,,16,10,"5a19610890bc04802a9c492d05361e2c8557c7742fc17d1ca0cd2d410393572f"
"fall","2014-2015","ReNEW Charter Schools","STA",2,"math",198,3.1,94,11,,11,6,"dd9f2e089fc2b4e03528050ee46bde6f2c65f8a880718483abebcb765a85f6f7"
"fall","2014-2015","ReNEW Charter Schools","STA",2,"reading",180,3,60,13,,13,7,"dd9f2e089fc2b4e03528050ee46bde6f2c65f8a880718483abebcb765a85f6f7"
"fall","2014-2015","ReNEW Charter Schools","STA",2,"math",124,3.2,1,23,,20,11,"26354c15fad2d70bcbb9bf525a3a188852726d552fcf3cb6bff70c34a6f66507"
"fall","2014-2015","ReNEW Charter Schools","STA",2,"reading",118,3.2,1,,,,,"26354c15fad2d70bcbb9bf525a3a188852726d552fcf3cb6bff70c34a6f66507"
"fall","2014-2015","ReNEW Charter Schools","AHS",9,"reading",220,3.2,46,2,,2,2,"00abe5a01e765d9b58ec9bed322b9425af4464aed426a35fb828d7de5a1021cc"
"fall","2014-2015","ReNEW Charter Schools","AHS",9,"reading",212,3.2,27,3,,2,2,"d4d63bbab524d6e0f07a5cd552a1fd8aab5d4e3e3c2d90555601cd648457247d"
"fall","2014-2015","ReNEW Charter Schools","AHS",10,"reading",211,3.3,21,2,,2,2,"8ac6af6bff6b2d0fff8919427a7ada3d90666f748ca8a5390ad472434778d3d6"
"fall","2014-2015","ReNEW Charter Schools","AHS",11,"reading",211,3.2,21,,,,,"ef62c10f80713d3745ff3e2df54efa740efdab55f01a47d576c64fa3e90318eb"
"fall","2014-2015","ReNEW Charter Schools","AHS",10,"reading",228,3.2,62,2,,2,2,"afa297e4559a17a1d2fba0c998ee6cee5ecf364702784fffefe40a863402b75f"
"fall","2014-2015","ReNEW Charter Schools","AHS",9,"reading",225,3.2,59,2,,2,2,"95ff75ab00a063690f5c5e55fb21c47fe9b4b98441b6274be5891aa9a723ed8c"
"fall","2014-2015","ReNEW Charter Schools","AHS",9,"reading",205,3.2,14,3,,2,2,"4a31dce5a73000ee8ce639d46247b8ebf45461aa428de64208a0f54bbda602a1"
"fall","2014-2015","ReNEW Charter Schools","RCAA",1,"reading",140,3,6,15,,16,10,"6c7aee955bd6c7da2b8b42923d83b1e123aac4f2baf31ca2f3aee2028796291d"
"fall","2014-2015","ReNEW Charter Schools","RCAA",1,"math",135,2.9,2,22,,21,12,"6c7aee955bd6c7da2b8b42923d83b1e123aac4f2baf31ca2f3aee2028796291d"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"reading",159,3.2,46,15,,17,10,"0ff96f695cc8b8bc82d99a2250a70ff11f96e7de560974e06033ace5be310c39"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",150,3,17,19,,18,11,"db223a13f9e70cf0be97eca136aa5ff9c4b00d9b4e662a05e585d21d7333354e"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",151,3,23,15,,16,10,"db223a13f9e70cf0be97eca136aa5ff9c4b00d9b4e662a05e585d21d7333354e"
"fall","2014-2015","ReNEW Charter Schools","DTA",1,"reading",151,3.1,23,15,,16,10,"41e20f401d934eeb8be12dc826190b6b4fee3df028d980326874b76419db4f16"
"fall","2014-2015","ReNEW Charter Schools","DTA",1,"math",139,3,4,21,,20,12,"41e20f401d934eeb8be12dc826190b6b4fee3df028d980326874b76419db4f16"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",173,3,34,15,,14,8,"7071aa0a77f744bba0efd1c55569f25372e74ceb0179442306477aa25430744d"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",161,3.1,17,17,,16,9,"7071aa0a77f744bba0efd1c55569f25372e74ceb0179442306477aa25430744d"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",182,3,65,13,,13,7,"425af4cc518c54e91a454fe276d9ffcd0006ed07c683410a0741867805efb3fa"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",183,3,64,13,,13,7,"425af4cc518c54e91a454fe276d9ffcd0006ed07c683410a0741867805efb3fa"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"reading",131,3,14,19,,16,9,"98410289fe2073abe21ec993f0d0ad896238151b39ed859855d564f9e38bb2c7"
"fall","2014-2015","ReNEW Charter Schools","RCAA",0,"math",131,3,14,21,,18,9,"98410289fe2073abe21ec993f0d0ad896238151b39ed859855d564f9e38bb2c7"
"fall","2014-2015","ReNEW Charter Schools","RCAA",2,"math",172,3,32,15,,14,8,"62bffd576feb856d36a91585a84ce42dcf499dc96edfc134fea1e3e235f1fe20"
"fall","2014-2015","ReNEW Charter Schools","RCAA",2,"reading",177,3,53,14,,14,8,"62bffd576feb856d36a91585a84ce42dcf499dc96edfc134fea1e3e235f1fe20"
"fall","2014-2015","ReNEW Charter Schools","AHS",9,"reading",196,3.3,5,3,,2,2,"2b995e4b79849afd79e2379e215f73cc7e6c3a11e233a2cbfae3e3f9d7d93aa4"
"fall","2014-2015","ReNEW Charter Schools","AHS",9,"reading",210,3.2,23,3,,2,2,"2d39321b2a48e61d7e2804992b067772ee9ca0eeecf0eeea1ace0faf40add82a"
"fall","2014-2015","ReNEW Charter Schools","AHS",10,"reading",214,3.2,27,2,,2,2,"f8d265d6c0567242608d3989433f7f8b73cc27503421af0c59f1915f3aee1a46"
"fall","2014-2015","ReNEW Charter Schools","AHS",11,"reading",204,3.2,10,,,,,"665be604f10c5c5367b501a61e32f1c997ab2f65ec681d92037d971c58cb7f25"
"fall","2014-2015","ReNEW Charter Schools","AHS",9,"reading",197,3.2,5,3,,2,2,"466282a37f551700c41b6cf30b6590b279fd6c8f821251af2ac1109540e94dce"
"fall","2014-2015","ReNEW Charter Schools","AHS",9,"reading",198,4,6,3,,2,2,"3d1bd225d4f8a2cc6bea0907104394f5b315ab2239bbe65f09593c3b4734891b"
"fall","2014-2015","ReNEW Charter Schools","AHS",10,"reading",205,3.2,12,2,,2,2,"c7e1133656ded27c2cce5e910edb64cf59167f772ed2fc3fe322773aef689e3e"
